#SEARCH PARAMETERS:
#Max restart:	5
#Max iterations:	5
#Initial depth bound:	10
#Probes at depth:	60
#Neighborhood size:	5
#Initial fail bound:	32
#Min heuristic bias:	0.5
#Max heuristic bias:	1.5
#
#RELAXED PLAN PARAMETERS:
#Relaxed plan type: PURE_FF_RP
#ignore_poss_del_in_rp:	1
#use_lower_bound_in_rp:	0
#use_upper_bound_in_rp:	1
#use_robustness_threshold:	1
#clauses_from_rpg_for_false_preconditions:	1
#current_actions_affect_candidate_action:	1
#candidate_actions_affect_current_actions:	1
#
domain,problem,inc_amount,plan_id,plan_length,plan_robustness,total_time,search_time,rp_time,clause_time,wmc_time,rp_success_rate
satellite.pddl.1p_2a_1d.0,pfile10,4,1,72,0.5,0.372,0.06,0.3,0,0.012,1
satellite.pddl.1p_2a_2d.0,pfile1,5,1,7,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_2a_2d.0,pfile2,5,1,11,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_2a_2d.0,pfile3,5,1,10,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.1p_2a_2d.0,pfile4,5,1,20,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_2a_2d.0,pfile5,5,1,20,0.0625,0.032,0,0.02,0,0.012,1
satellite.pddl.1p_2a_2d.0,pfile6,5,1,16,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_2a_2d.0,pfile7,5,1,23,0.03125,0.052,0.01,0.03,0,0.012,1
satellite.pddl.1p_2a_2d.0,pfile7,5,2,23,0.0625,0.094,0.01,0.06,0,0.024,0.993333
satellite.pddl.1p_2a_2d.0,pfile8,5,1,28,0.03125,0.062,0,0.05,0,0.012,1
satellite.pddl.1p_2a_2d.0,pfile9,5,1,31,0.0625,0.082,0.01,0.06,0,0.012,1
satellite.pddl.1p_2a_2d.0,pfile10,5,1,34,0.03125,0.112,0.02,0.08,0,0.012,1
satellite.pddl.1p_2a_3d.0,pfile1,6,1,7,0.125,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_2a_3d.0,pfile2,6,1,12,0.125,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_2a_3d.0,pfile3,6,1,10,0.125,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_2a_3d.0,pfile4,6,1,20,0.125,0.012,0,0,0,0.012,1
satellite.pddl.1p_2a_3d.0,pfile5,6,1,16,0.125,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_2a_3d.0,pfile6,6,1,17,0.125,0.032,0,0.01,0.01,0.012,1
satellite.pddl.1p_2a_3d.0,pfile7,6,1,22,0.125,0.042,0,0.03,0,0.012,1
satellite.pddl.1p_2a_3d.0,pfile8,6,1,23,0.125,0.042,0,0.02,0.01,0.012,1
satellite.pddl.1p_2a_3d.0,pfile9,6,1,32,0.125,0.092,0.03,0.05,0,0.012,1
satellite.pddl.1p_2a_3d.0,pfile10,6,1,33,0.125,0.102,0.02,0.07,0,0.012,1
satellite.pddl.1p_2a_4d.0,pfile1,7,1,7,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.1p_2a_4d.0,pfile2,7,1,11,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_2a_4d.0,pfile3,7,1,9,0.0625,0.022,0.01,0,0,0.012,1
satellite.pddl.1p_2a_4d.0,pfile4,7,1,19,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_2a_4d.0,pfile5,7,1,13,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.1p_2a_4d.0,pfile6,7,1,16,0.0625,0.032,0,0.02,0,0.012,1
satellite.pddl.1p_2a_4d.0,pfile7,7,1,19,0.0625,0.022,0.01,0,0,0.012,1
satellite.pddl.1p_2a_4d.0,pfile8,7,1,26,0.0625,0.052,0.01,0.03,0,0.012,1
satellite.pddl.1p_2a_4d.0,pfile9,7,1,28,0.0625,0.052,0,0.04,0,0.012,1
satellite.pddl.1p_2a_4d.0,pfile10,7,1,30,0.0625,0.072,0.01,0.05,0,0.012,1
satellite.pddl.1p_2a_5d.0,pfile1,7,1,8,0.125,0.012,0,0,0,0.012,1
satellite.pddl.1p_2a_5d.0,pfile2,7,1,12,0.125,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_2a_5d.0,pfile3,7,1,10,0.125,0.022,0.01,0,0,0.012,1
satellite.pddl.1p_2a_5d.0,pfile4,7,1,17,0.125,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_2a_5d.0,pfile5,7,1,14,0.125,0.012,0,0,0,0.012,1
satellite.pddl.1p_2a_5d.0,pfile6,7,1,18,0.125,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_2a_5d.0,pfile7,7,1,24,0.0625,0.042,0.02,0.01,0,0.012,1
satellite.pddl.1p_2a_5d.0,pfile8,7,1,26,0.0625,0.062,0,0.05,0,0.012,1
satellite.pddl.1p_2a_5d.0,pfile9,7,1,29,0.125,0.062,0.02,0.03,0,0.012,1
satellite.pddl.1p_2a_5d.0,pfile10,7,1,34,0.0625,0.082,0.01,0.06,0,0.012,1
satellite.pddl.1p_3a_0d.0,pfile1,4,1,16,0.25,0.012,0,0,0,0.012,1
satellite.pddl.1p_3a_0d.0,pfile2,4,1,14,0.25,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_3a_0d.0,pfile3,4,1,15,0.25,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_3a_0d.0,pfile4,4,1,22,0.25,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_3a_0d.0,pfile5,4,1,16,0.25,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_3a_0d.0,pfile6,4,1,22,0.25,0.042,0,0.03,0,0.012,1
satellite.pddl.1p_3a_0d.0,pfile7,4,1,30,0.25,0.062,0.01,0.04,0,0.012,1
satellite.pddl.1p_3a_0d.0,pfile8,4,1,28,0.25,0.072,0.01,0.05,0,0.012,1
satellite.pddl.1p_3a_0d.0,pfile9,4,1,43,0.25,0.132,0.02,0.09,0.01,0.012,1
satellite.pddl.1p_3a_0d.0,pfile10,4,1,57,0.25,0.242,0.06,0.17,0,0.012,1
satellite.pddl.1p_3a_1d.0,pfile1,5,1,6,0.25,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_3a_1d.0,pfile2,5,1,10,0.25,0.012,0,0,0,0.012,1
satellite.pddl.1p_3a_1d.0,pfile3,5,1,9,0.25,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_3a_1d.0,pfile4,5,1,17,0.25,0.012,0,0,0,0.012,1
satellite.pddl.1p_3a_1d.0,pfile5,5,1,14,0.25,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_3a_1d.0,pfile6,5,1,15,0.25,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_3a_1d.0,pfile7,5,1,20,0.25,0.032,0,0.02,0,0.012,1
satellite.pddl.1p_3a_1d.0,pfile8,5,1,21,0.25,0.032,0,0.02,0,0.012,1
satellite.pddl.1p_3a_1d.0,pfile9,5,1,26,0.25,0.062,0.01,0.04,0,0.012,1
satellite.pddl.1p_3a_1d.0,pfile10,5,1,28,0.25,0.062,0.02,0.02,0.01,0.012,1
satellite.pddl.1p_3a_2d.0,pfile1,6,1,7,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_3a_2d.0,pfile1,6,2,7,0.125,0.034,0,0.01,0,0.024,0.966667
satellite.pddl.1p_3a_2d.0,pfile2,6,1,11,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.1p_3a_2d.0,pfile3,6,1,9,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_3a_2d.0,pfile4,6,1,19,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_3a_2d.0,pfile5,6,1,13,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_3a_2d.0,pfile6,6,1,16,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_3a_2d.0,pfile6,6,2,16,0.125,0.054,0,0.02,0.01,0.024,0.686275
satellite.pddl.1p_3a_2d.0,pfile7,6,1,19,0.0625,0.032,0.02,0,0,0.012,1
satellite.pddl.1p_3a_2d.0,pfile7,6,2,22,0.125,0.254,0.06,0.15,0.02,0.024,0.327974
satellite.pddl.1p_3a_2d.0,pfile8,6,1,25,0.0625,0.042,0,0.03,0,0.012,1
satellite.pddl.1p_3a_2d.0,pfile9,6,1,30,0.0625,0.092,0.03,0.05,0,0.012,1
satellite.pddl.1p_3a_2d.0,pfile10,6,1,33,0.0625,0.112,0.03,0.06,0.01,0.012,1
satellite.pddl.1p_3a_3d.0,pfile1,7,1,11,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.1p_3a_3d.0,pfile2,7,1,24,0.0625,0.032,0,0.01,0.01,0.012,1
satellite.pddl.1p_3a_3d.0,pfile3,7,1,19,0.0625,0.022,0,0,0.01,0.012,1
satellite.pddl.1p_3a_3d.0,pfile4,7,1,29,0.0625,0.042,0,0.03,0,0.012,1
satellite.pddl.1p_3a_3d.0,pfile5,7,1,21,0.0625,0.032,0,0.02,0,0.012,1
satellite.pddl.1p_3a_3d.0,pfile6,7,1,25,0.0625,0.042,0,0.02,0.01,0.012,1
satellite.pddl.1p_3a_3d.0,pfile7,7,1,64,0.0625,0.182,0.01,0.15,0.01,0.012,1
satellite.pddl.1p_3a_3d.0,pfile8,7,1,66,0.0625,0.252,0.06,0.18,0,0.012,1
satellite.pddl.1p_3a_3d.0,pfile9,7,1,47,0.0625,0.172,0.02,0.14,0,0.012,1
satellite.pddl.1p_3a_3d.0,pfile10,7,1,35,0.0625,0.102,0.02,0.06,0.01,0.012,1
satellite.pddl.1p_3a_4d.0,pfile1,8,1,8,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_3a_4d.0,pfile2,8,1,15,0.03125,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_3a_4d.0,pfile3,8,1,10,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.1p_3a_4d.0,pfile4,8,1,20,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_3a_4d.0,pfile5,8,1,14,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_3a_4d.0,pfile6,8,1,20,0.03125,0.022,0.01,0,0,0.012,1
satellite.pddl.1p_3a_4d.0,pfile7,8,1,21,0.0625,0.042,0.02,0.01,0,0.012,1
satellite.pddl.1p_3a_4d.0,pfile8,8,1,27,0.03125,0.062,0,0.05,0,0.012,1
satellite.pddl.1p_3a_4d.0,pfile9,8,1,32,0.03125,0.072,0.01,0.05,0,0.012,1
satellite.pddl.1p_3a_4d.0,pfile10,8,1,35,0.03125,0.092,0.02,0.06,0,0.012,1
satellite.pddl.1p_3a_5d.0,pfile1,8,1,7,0.03125,0.012,0,0,0,0.012,1
satellite.pddl.1p_3a_5d.0,pfile1,8,2,7,0.0625,0.024,0,0,0,0.024,0.966667
satellite.pddl.1p_3a_5d.0,pfile2,8,1,11,0.03125,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_3a_5d.0,pfile3,8,1,9,0.03125,0.012,0,0,0,0.012,1
satellite.pddl.1p_3a_5d.0,pfile4,8,1,17,0.03125,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_3a_5d.0,pfile4,8,2,18,0.0625,0.054,0,0.03,0,0.024,0.765957
satellite.pddl.1p_3a_5d.0,pfile5,8,1,13,0.03125,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_3a_5d.0,pfile6,8,1,18,0.015625,0.032,0,0.02,0,0.012,1
satellite.pddl.1p_3a_5d.0,pfile6,8,2,16,0.03125,0.054,0,0.03,0,0.024,0.958333
satellite.pddl.1p_3a_5d.0,pfile7,8,1,21,0.015625,0.032,0,0.02,0,0.012,1
satellite.pddl.1p_3a_5d.0,pfile7,8,2,20,0.03125,0.064,0,0.04,0,0.024,1
satellite.pddl.1p_3a_5d.0,pfile8,8,1,24,0.015625,0.052,0.02,0.02,0,0.012,1
satellite.pddl.1p_3a_5d.0,pfile8,8,2,22,0.03125,0.324,0.05,0.25,0,0.024,0.629944
satellite.pddl.1p_3a_5d.0,pfile9,8,1,28,0.015625,0.072,0.01,0.05,0,0.012,1
satellite.pddl.1p_3a_5d.0,pfile10,8,1,32,0.015625,0.082,0.01,0.06,0,0.012,1
satellite.pddl.1p_4a_0d.0,pfile1,5,1,8,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.1p_4a_0d.0,pfile2,5,1,12,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.1p_4a_0d.0,pfile3,5,1,10,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.1p_4a_0d.0,pfile4,5,1,20,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_4a_0d.0,pfile5,5,1,14,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.1p_4a_0d.0,pfile6,5,1,18,0.0625,0.022,0.01,0,0,0.012,1
satellite.pddl.1p_4a_0d.0,pfile7,5,1,25,0.0625,0.042,0,0.03,0,0.012,1
satellite.pddl.1p_4a_0d.0,pfile8,5,1,37,0.0625,0.112,0.03,0.07,0,0.012,1
satellite.pddl.1p_4a_0d.0,pfile9,5,1,37,0.0625,0.132,0.02,0.1,0,0.012,1
satellite.pddl.1p_4a_0d.0,pfile10,5,1,44,0.0625,0.212,0.1,0.1,0,0.012,1
satellite.pddl.1p_4a_1d.0,pfile1,6,1,8,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_4a_1d.0,pfile2,6,1,13,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_4a_1d.0,pfile3,6,1,10,0.0625,0.022,0.01,0,0,0.012,1
satellite.pddl.1p_4a_1d.0,pfile4,6,1,18,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_4a_1d.0,pfile5,6,1,15,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_4a_1d.0,pfile6,6,1,18,0.0625,0.022,0.01,0,0,0.012,1
satellite.pddl.1p_4a_1d.0,pfile7,6,1,27,0.0625,0.052,0.01,0.03,0,0.012,1
satellite.pddl.1p_4a_1d.0,pfile8,6,1,32,0.0625,0.082,0.02,0.05,0,0.012,1
satellite.pddl.1p_4a_1d.0,pfile9,6,1,34,0.0625,0.092,0.02,0.06,0,0.012,1
satellite.pddl.1p_4a_1d.0,pfile10,6,1,39,0.0625,0.132,0.01,0.11,0,0.012,1
satellite.pddl.1p_4a_2d.0,pfile1,7,1,6,0.25,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_4a_2d.0,pfile2,7,1,10,0.25,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_4a_2d.0,pfile3,7,1,9,0.25,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_4a_2d.0,pfile4,7,1,17,0.25,0.012,0,0,0,0.012,1
satellite.pddl.1p_4a_2d.0,pfile5,7,1,14,0.25,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_4a_2d.0,pfile6,7,1,15,0.125,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_4a_2d.0,pfile7,7,1,18,0.25,0.032,0.01,0.01,0,0.012,1
satellite.pddl.1p_4a_2d.0,pfile8,7,1,23,0.125,0.042,0.01,0.02,0,0.012,1
satellite.pddl.1p_4a_2d.0,pfile9,7,1,29,0.125,0.072,0,0.06,0,0.012,1
satellite.pddl.1p_4a_2d.0,pfile10,7,1,29,0.125,0.072,0.02,0.04,0,0.012,1
satellite.pddl.1p_4a_3d.0,pfile1,8,1,8,0.03125,0.012,0,0,0,0.012,1
satellite.pddl.1p_4a_3d.0,pfile2,8,1,13,0.015625,0.012,0,0,0,0.012,1
satellite.pddl.1p_4a_3d.0,pfile2,8,2,13,0.03125,0.044,0.01,0.01,0,0.024,0.595092
satellite.pddl.1p_4a_3d.0,pfile3,8,1,10,0.015625,0.012,0,0,0,0.012,1
satellite.pddl.1p_4a_3d.0,pfile3,8,2,10,0.03125,0.074,0.02,0.03,0,0.024,0.597523
satellite.pddl.1p_4a_3d.0,pfile4,8,1,21,0.03125,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_4a_3d.0,pfile5,8,1,14,0.015625,0.012,0,0,0,0.012,1
satellite.pddl.1p_4a_3d.0,pfile5,8,2,15,0.03125,0.064,0,0.04,0,0.024,0.748252
satellite.pddl.1p_4a_3d.0,pfile6,8,1,19,0.015625,0.032,0,0.02,0,0.012,1
satellite.pddl.1p_4a_3d.0,pfile6,8,2,18,0.03125,0.054,0.01,0.02,0,0.024,0.961538
satellite.pddl.1p_4a_3d.0,pfile7,8,1,28,0.015625,0.062,0,0.05,0,0.012,1
satellite.pddl.1p_4a_3d.0,pfile7,8,2,28,0.03125,0.124,0.02,0.08,0,0.024,0.97973
satellite.pddl.1p_4a_3d.0,pfile8,8,1,32,0.015625,0.082,0.02,0.05,0,0.012,1
satellite.pddl.1p_4a_3d.0,pfile8,8,2,27,0.03125,0.144,0.03,0.08,0.01,0.024,0.992481
satellite.pddl.1p_4a_3d.0,pfile9,8,1,35,0.015625,0.112,0.05,0.05,0,0.012,1
satellite.pddl.1p_4a_3d.0,pfile9,8,2,40,0.03125,0.264,0.09,0.15,0,0.024,0.971591
satellite.pddl.1p_4a_3d.0,pfile10,8,1,39,0.015625,0.162,0.06,0.09,0,0.012,1
satellite.pddl.1p_4a_3d.0,pfile10,8,2,41,0.03125,0.364,0.12,0.21,0.01,0.024,0.960784
satellite.pddl.1p_4a_4d.0,pfile1,9,1,8,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_4a_4d.0,pfile2,9,1,13,0.0625,0.022,0.01,0,0,0.012,1
satellite.pddl.1p_4a_4d.0,pfile3,9,1,10,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.1p_4a_4d.0,pfile4,9,1,21,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_4a_4d.0,pfile5,9,1,14,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_4a_4d.0,pfile6,9,1,20,0.03125,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_4a_4d.0,pfile7,9,1,23,0.0625,0.032,0,0.02,0,0.012,1
satellite.pddl.1p_4a_4d.0,pfile8,9,1,24,0.0625,0.042,0,0.03,0,0.012,1
satellite.pddl.1p_4a_4d.0,pfile9,9,1,35,0.03125,0.092,0.01,0.07,0,0.012,1
satellite.pddl.1p_4a_4d.0,pfile10,9,1,35,0.03125,0.092,0,0.08,0,0.012,1
satellite.pddl.1p_4a_5d.0,pfile1,9,1,8,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.1p_4a_5d.0,pfile2,9,1,12,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.1p_4a_5d.0,pfile3,9,1,11,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.1p_4a_5d.0,pfile4,9,1,18,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_4a_5d.0,pfile5,9,1,15,0.03125,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_4a_5d.0,pfile6,9,1,22,0.015625,0.032,0,0.02,0,0.012,1
satellite.pddl.1p_4a_5d.0,pfile6,9,2,18,0.0625,0.104,0.01,0.06,0.01,0.024,0.575107
satellite.pddl.1p_4a_5d.0,pfile7,9,1,25,0.015625,0.032,0.01,0.01,0,0.012,1
satellite.pddl.1p_4a_5d.0,pfile7,9,2,21,0.0625,0.064,0.01,0.03,0,0.024,1
satellite.pddl.1p_4a_5d.0,pfile8,9,1,25,0.03125,0.042,0.01,0.02,0,0.012,1
satellite.pddl.1p_4a_5d.0,pfile9,9,1,30,0.03125,0.062,0,0.05,0,0.012,1
satellite.pddl.1p_4a_5d.0,pfile10,9,1,36,0.015625,0.082,0,0.06,0.01,0.012,1
satellite.pddl.1p_5a_0d.0,pfile1,6,1,9,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_5a_0d.0,pfile2,6,1,19,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_5a_0d.0,pfile3,6,1,31,0.0625,0.042,0.01,0.02,0,0.012,1
satellite.pddl.1p_5a_0d.0,pfile4,6,1,19,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_5a_0d.0,pfile5,6,1,20,0.0625,0.032,0,0.02,0,0.012,1
satellite.pddl.1p_5a_0d.0,pfile6,6,1,23,0.0625,0.042,0,0.03,0,0.012,1
satellite.pddl.1p_5a_0d.0,pfile7,6,1,28,0.0625,0.082,0.01,0.05,0.01,0.012,1
satellite.pddl.1p_5a_0d.0,pfile8,6,1,30,0.0625,0.102,0.02,0.07,0,0.012,1
satellite.pddl.1p_5a_0d.0,pfile9,6,1,35,0.0625,0.132,0,0.11,0.01,0.012,1
satellite.pddl.1p_5a_0d.0,pfile10,6,1,35,0.0625,0.152,0.03,0.1,0.01,0.012,1
satellite.pddl.1p_5a_1d.0,pfile1,7,1,19,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.1p_5a_1d.0,pfile2,7,1,32,0.03125,0.032,0,0.02,0,0.012,1
satellite.pddl.1p_5a_1d.0,pfile3,7,1,31,0.03125,0.032,0.01,0.01,0,0.012,1
satellite.pddl.1p_5a_1d.0,pfile4,7,1,124,0.03125,0.262,0.01,0.24,0,0.012,1
satellite.pddl.1p_5a_1d.0,pfile5,7,1,47,0.03125,0.102,0.02,0.07,0,0.012,1
satellite.pddl.1p_5a_1d.0,pfile6,7,1,24,0.0625,0.042,0,0.02,0.01,0.012,1
satellite.pddl.1p_5a_1d.0,pfile7,7,1,29,0.0625,0.052,0,0.04,0,0.012,1
satellite.pddl.1p_5a_1d.0,pfile8,7,1,35,0.0625,0.112,0.01,0.09,0,0.012,1
satellite.pddl.1p_5a_1d.0,pfile9,7,1,50,0.0625,0.222,0.07,0.14,0,0.012,1
satellite.pddl.1p_5a_1d.0,pfile10,7,1,51,0.0625,0.252,0.06,0.18,0,0.012,1
satellite.pddl.1p_5a_2d.0,pfile1,8,1,7,0.03125,0.022,0.01,0,0,0.012,1
satellite.pddl.1p_5a_2d.0,pfile2,8,1,15,0.015625,0.022,0.01,0,0,0.012,1
satellite.pddl.1p_5a_2d.0,pfile2,8,2,13,0.0625,0.034,0.01,0,0,0.024,1
satellite.pddl.1p_5a_2d.0,pfile3,8,1,9,0.03125,0.012,0,0,0,0.012,1
satellite.pddl.1p_5a_2d.0,pfile4,8,1,20,0.03125,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_5a_2d.0,pfile5,8,1,14,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_5a_2d.0,pfile6,8,1,17,0.03125,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_5a_2d.0,pfile7,8,1,20,0.03125,0.032,0,0.02,0,0.012,1
satellite.pddl.1p_5a_2d.0,pfile8,8,1,29,0.03125,0.052,0,0.04,0,0.012,1
satellite.pddl.1p_5a_2d.0,pfile9,8,1,28,0.03125,0.052,0,0.04,0,0.012,1
satellite.pddl.1p_5a_2d.0,pfile10,8,1,33,0.03125,0.082,0.02,0.05,0,0.012,1
satellite.pddl.1p_5a_3d.0,pfile1,9,1,6,0.03125,0.022,0,0,0.01,0.012,1
satellite.pddl.1p_5a_3d.0,pfile2,9,1,10,0.03125,0.012,0,0,0,0.012,1
satellite.pddl.1p_5a_3d.0,pfile3,9,1,8,0.03125,0.012,0,0,0,0.012,1
satellite.pddl.1p_5a_3d.0,pfile4,9,1,16,0.03125,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_5a_3d.0,pfile5,9,1,12,0.03125,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_5a_3d.0,pfile6,9,1,14,0.03125,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_5a_3d.0,pfile7,9,1,20,0.03125,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_5a_3d.0,pfile8,9,1,23,0.03125,0.032,0.01,0.01,0,0.012,1
satellite.pddl.1p_5a_3d.0,pfile9,9,1,25,0.03125,0.032,0.01,0.01,0,0.012,1
satellite.pddl.1p_5a_3d.0,pfile10,9,1,31,0.03125,0.072,0.03,0.03,0,0.012,1
satellite.pddl.1p_5a_4d.0,pfile1,10,1,8,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_5a_4d.0,pfile2,10,1,12,0.0625,0.022,0.01,0,0,0.012,1
satellite.pddl.1p_5a_4d.0,pfile3,10,1,10,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.1p_5a_4d.0,pfile4,10,1,17,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.1p_5a_4d.0,pfile5,10,1,16,0.0625,0.032,0,0.01,0.01,0.012,1
satellite.pddl.1p_5a_4d.0,pfile6,10,1,18,0.0625,0.022,0.01,0,0,0.012,1
satellite.pddl.1p_5a_4d.0,pfile7,10,1,20,0.03125,0.032,0.01,0.01,0,0.012,1
satellite.pddl.1p_5a_4d.0,pfile8,10,1,24,0.03125,0.042,0.02,0.01,0,0.012,1
satellite.pddl.1p_5a_4d.0,pfile9,10,1,33,0.03125,0.072,0,0.05,0.01,0.012,1
satellite.pddl.1p_5a_4d.0,pfile10,10,1,34,0.03125,0.102,0.02,0.06,0.01,0.012,1
satellite.pddl.1p_5a_5d.0,pfile1,10,1,8,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.1p_5a_5d.0,pfile2,10,1,13,0.03125,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_5a_5d.0,pfile3,10,1,10,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.1p_5a_5d.0,pfile4,10,1,21,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_5a_5d.0,pfile5,10,1,14,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_5a_5d.0,pfile6,10,1,18,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_5a_5d.0,pfile7,10,1,24,0.03125,0.032,0.01,0.01,0,0.012,1
satellite.pddl.1p_5a_5d.0,pfile8,10,1,28,0.0625,0.052,0.03,0.01,0,0.012,1
satellite.pddl.1p_5a_5d.0,pfile9,10,1,31,0.03125,0.052,0,0.04,0,0.012,1
satellite.pddl.1p_5a_5d.0,pfile10,10,1,34,0.03125,0.092,0.01,0.07,0,0.012,1
satellite.pddl.2p_0a_0d.0,pfile1,2,1,6,0.25,0.022,0,0.01,0,0.012,1
satellite.pddl.2p_0a_0d.0,pfile2,2,1,10,0.25,0.022,0,0,0.01,0.012,1
satellite.pddl.2p_0a_0d.0,pfile3,2,1,9,0.25,0.022,0,0.01,0,0.012,1
satellite.pddl.2p_0a_0d.0,pfile4,2,1,17,0.25,0.022,0,0.01,0,0.012,1
satellite.pddl.2p_0a_0d.0,pfile5,2,1,14,0.25,0.012,0,0,0,0.012,1
satellite.pddl.2p_0a_0d.0,pfile6,2,1,14,0.25,0.022,0,0.01,0,0.012,1
satellite.pddl.2p_0a_0d.0,pfile7,2,1,16,0.25,0.022,0,0.01,0,0.012,1
satellite.pddl.2p_0a_0d.0,pfile8,2,1,24,0.25,0.052,0,0.04,0,0.012,1
satellite.pddl.2p_0a_0d.0,pfile9,2,1,29,0.25,0.062,0.01,0.04,0,0.012,1
satellite.pddl.2p_0a_0d.0,pfile10,2,1,32,0.25,0.102,0,0.08,0.01,0.012,1
satellite.pddl.2p_0a_1d.0,pfile1,3,1,8,0.5,0.012,0,0,0,0.012,1
satellite.pddl.2p_0a_1d.0,pfile2,3,1,13,0.5,0.012,0,0,0,0.012,1
satellite.pddl.2p_0a_1d.0,pfile3,3,1,10,0.5,0.012,0,0,0,0.012,1
satellite.pddl.2p_0a_1d.0,pfile4,3,1,21,0.5,0.012,0,0,0,0.012,1
