#SEARCH PARAMETERS:
#Max restart:	5
#Max iterations:	5
#Initial depth bound:	10
#Probes at depth:	60
#Neighborhood size:	5
#Initial fail bound:	32
#Min heuristic bias:	0.5
#Max heuristic bias:	1.5
#
#RELAXED PLAN PARAMETERS:
#Relaxed plan type: PURE_FF_RP
#ignore_poss_del_in_rp:	1
#use_lower_bound_in_rp:	1
#use_upper_bound_in_rp:	0
#use_robustness_threshold:	1
#clauses_from_rpg_for_false_preconditions:	1
#current_actions_affect_candidate_action:	1
#candidate_actions_affect_current_actions:	1
#
domain,problem,inc_amount,plan_id,plan_length,plan_robustness,total_time,search_time,rp_time,clause_time,wmc_time,rp_success_rate
satellite.pddl.1p_2a_2d.0,pfile2,5,1,12,0.03125,0.012,0,0,0,0.012,1
satellite.pddl.1p_2a_2d.0,pfile2,5,2,11,0.0625,0.024,0,0,0,0.024,1
satellite.pddl.1p_2a_2d.0,pfile3,5,1,10,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.1p_2a_2d.0,pfile4,5,1,22,0.0625,0.032,0,0.02,0,0.012,1
satellite.pddl.1p_2a_2d.0,pfile5,5,1,18,0.0625,0.032,0.01,0.01,0,0.012,1
satellite.pddl.1p_2a_2d.0,pfile6,5,1,17,0.03125,0.032,0,0.02,0,0.012,1
satellite.pddl.1p_2a_2d.0,pfile6,5,2,18,0.0625,0.054,0,0.03,0,0.024,1
satellite.pddl.1p_2a_2d.0,pfile7,5,1,24,0.0625,0.042,0,0.03,0,0.012,1
satellite.pddl.1p_2a_2d.0,pfile8,5,1,25,0.03125,0.052,0,0.03,0.01,0.012,1
satellite.pddl.1p_2a_2d.0,pfile8,5,2,25,0.0625,0.114,0.02,0.06,0.01,0.024,0.987097
satellite.pddl.1p_2a_2d.0,pfile9,5,1,32,0.0625,0.072,0,0.06,0,0.012,1
satellite.pddl.1p_2a_2d.0,pfile10,5,1,37,0.03125,0.112,0.02,0.08,0,0.012,1
satellite.pddl.1p_2a_3d.0,pfile1,6,1,7,0.125,0.012,0,0,0,0.012,1
satellite.pddl.1p_2a_3d.0,pfile2,6,1,11,0.125,0.012,0,0,0,0.012,1
satellite.pddl.1p_2a_3d.0,pfile3,6,1,10,0.125,0.012,0,0,0,0.012,1
satellite.pddl.1p_2a_3d.0,pfile4,6,1,20,0.125,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_2a_3d.0,pfile5,6,1,17,0.125,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_2a_3d.0,pfile6,6,1,16,0.125,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_2a_3d.0,pfile7,6,1,21,0.125,0.032,0.01,0.01,0,0.012,1
satellite.pddl.1p_2a_3d.0,pfile8,6,1,26,0.125,0.062,0.01,0.03,0.01,0.012,1
satellite.pddl.1p_2a_3d.0,pfile9,6,1,32,0.125,0.112,0.01,0.09,0,0.012,1
satellite.pddl.1p_2a_3d.0,pfile10,6,1,33,0.125,0.112,0.02,0.08,0,0.012,1
satellite.pddl.1p_2a_4d.0,pfile1,7,1,7,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_2a_4d.0,pfile2,7,1,11,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.1p_2a_4d.0,pfile3,7,1,9,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.1p_2a_4d.0,pfile4,7,1,17,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.1p_2a_4d.0,pfile5,7,1,13,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.1p_2a_4d.0,pfile6,7,1,16,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_2a_4d.0,pfile7,7,1,23,0.0625,0.042,0.01,0.02,0,0.012,1
satellite.pddl.1p_2a_4d.0,pfile8,7,1,28,0.0625,0.062,0.02,0.02,0.01,0.012,1
satellite.pddl.1p_2a_4d.0,pfile9,7,1,26,0.0625,0.062,0.02,0.03,0,0.012,1
satellite.pddl.1p_2a_4d.0,pfile10,7,1,36,0.0625,0.132,0.05,0.07,0,0.012,1
satellite.pddl.1p_2a_5d.0,pfile1,7,1,8,0.125,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_2a_5d.0,pfile2,7,1,15,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_2a_5d.0,pfile3,7,1,10,0.125,0.012,0,0,0,0.012,1
satellite.pddl.1p_2a_5d.0,pfile4,7,1,21,0.125,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_2a_5d.0,pfile5,7,1,14,0.125,0.012,0,0,0,0.012,1
satellite.pddl.1p_2a_5d.0,pfile6,7,1,20,0.0625,0.032,0,0.02,0,0.012,1
satellite.pddl.1p_2a_5d.0,pfile7,7,1,24,0.0625,0.042,0.01,0.02,0,0.012,1
satellite.pddl.1p_2a_5d.0,pfile8,7,1,26,0.0625,0.052,0.01,0.03,0,0.012,1
satellite.pddl.1p_2a_5d.0,pfile9,7,1,28,0.125,0.052,0.01,0.03,0,0.012,1
satellite.pddl.1p_2a_5d.0,pfile10,7,1,34,0.0625,0.092,0.02,0.05,0.01,0.012,1
satellite.pddl.1p_3a_0d.0,pfile1,4,1,9,0.25,0.022,0.01,0,0,0.012,1
satellite.pddl.1p_3a_0d.0,pfile2,4,1,15,0.25,0.012,0,0,0,0.012,1
satellite.pddl.1p_3a_0d.0,pfile3,4,1,13,0.25,0.012,0,0,0,0.012,1
satellite.pddl.1p_3a_0d.0,pfile4,4,1,22,0.25,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_3a_0d.0,pfile5,4,1,20,0.25,0.032,0,0.02,0,0.012,1
satellite.pddl.1p_3a_0d.0,pfile6,4,1,24,0.25,0.042,0,0.03,0,0.012,1
satellite.pddl.1p_3a_0d.0,pfile7,4,1,31,0.25,0.052,0,0.04,0,0.012,1
satellite.pddl.1p_3a_0d.0,pfile8,4,1,41,0.25,0.122,0.02,0.09,0,0.012,1
satellite.pddl.1p_3a_0d.0,pfile9,4,1,39,0.25,0.132,0,0.12,0,0.012,1
satellite.pddl.1p_3a_0d.0,pfile10,4,1,42,0.25,0.172,0.05,0.11,0,0.012,1
satellite.pddl.1p_3a_1d.0,pfile1,5,1,6,0.25,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_3a_1d.0,pfile2,5,1,10,0.25,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_3a_1d.0,pfile3,5,1,9,0.25,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_3a_1d.0,pfile4,5,1,18,0.25,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_3a_1d.0,pfile5,5,1,16,0.25,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_3a_1d.0,pfile6,5,1,14,0.25,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_3a_1d.0,pfile7,5,1,19,0.25,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_3a_1d.0,pfile8,5,1,21,0.25,0.032,0,0.02,0,0.012,1
satellite.pddl.1p_3a_1d.0,pfile9,5,1,25,0.25,0.042,0,0.03,0,0.012,1
satellite.pddl.1p_3a_1d.0,pfile10,5,1,27,0.25,0.052,0.01,0.03,0,0.012,1
satellite.pddl.1p_3a_2d.0,pfile1,6,1,7,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_3a_2d.0,pfile1,6,2,7,0.125,0.034,0,0.01,0,0.024,0.966667
satellite.pddl.1p_3a_2d.0,pfile2,6,1,11,0.0625,0.022,0,0,0.01,0.012,1
satellite.pddl.1p_3a_2d.0,pfile3,6,1,9,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_3a_2d.0,pfile4,6,1,19,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_3a_2d.0,pfile5,6,1,13,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.1p_3a_2d.0,pfile6,6,1,16,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_3a_2d.0,pfile7,6,1,23,0.0625,0.052,0,0.03,0.01,0.012,1
satellite.pddl.1p_3a_2d.0,pfile8,6,1,22,0.0625,0.032,0,0.02,0,0.012,1
satellite.pddl.1p_3a_2d.0,pfile9,6,1,26,0.0625,0.052,0.02,0.02,0,0.012,1
satellite.pddl.1p_3a_2d.0,pfile10,6,1,35,0.0625,0.122,0.02,0.08,0.01,0.012,1
satellite.pddl.1p_3a_2d.0,pfile10,6,2,30,0.125,0.284,0.05,0.19,0.02,0.024,0.639216
satellite.pddl.1p_3a_3d.0,pfile1,7,1,9,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_3a_3d.0,pfile2,7,1,19,0.0625,0.022,0.01,0,0,0.012,1
satellite.pddl.1p_3a_3d.0,pfile3,7,1,13,0.0625,0.022,0,0,0.01,0.012,1
satellite.pddl.1p_3a_3d.0,pfile4,7,1,40,0.0625,0.062,0,0.05,0,0.012,1
satellite.pddl.1p_3a_3d.0,pfile5,7,1,34,0.0625,0.062,0,0.04,0.01,0.012,1
satellite.pddl.1p_3a_3d.0,pfile6,7,1,23,0.0625,0.042,0,0.01,0.02,0.012,1
satellite.pddl.1p_3a_3d.0,pfile7,7,1,28,0.0625,0.062,0.03,0.02,0,0.012,1
satellite.pddl.1p_3a_3d.0,pfile8,7,1,42,0.0625,0.132,0.01,0.11,0,0.012,1
satellite.pddl.1p_3a_3d.0,pfile9,7,1,60,0.0625,0.242,0.01,0.21,0.01,0.012,1
satellite.pddl.1p_3a_3d.0,pfile10,7,1,39,0.0625,0.112,0.04,0.05,0.01,0.012,1
satellite.pddl.1p_3a_4d.0,pfile1,8,1,8,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_3a_4d.0,pfile2,8,1,13,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_3a_4d.0,pfile3,8,1,10,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.1p_3a_4d.0,pfile4,8,1,18,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_3a_4d.0,pfile5,8,1,16,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_3a_4d.0,pfile6,8,1,20,0.03125,0.032,0,0.02,0,0.012,1
satellite.pddl.1p_3a_4d.0,pfile7,8,1,24,0.03125,0.032,0.01,0,0.01,0.012,1
satellite.pddl.1p_3a_4d.0,pfile8,8,1,27,0.03125,0.052,0.01,0.03,0,0.012,1
satellite.pddl.1p_3a_4d.0,pfile9,8,1,32,0.03125,0.062,0.02,0.03,0,0.012,1
satellite.pddl.1p_3a_4d.0,pfile10,8,1,35,0.03125,0.092,0.02,0.06,0,0.012,1
satellite.pddl.1p_3a_5d.0,pfile1,8,1,7,0.03125,0.022,0.01,0,0,0.012,1
satellite.pddl.1p_3a_5d.0,pfile1,8,2,7,0.0625,0.034,0.01,0,0,0.024,0.966667
satellite.pddl.1p_3a_5d.0,pfile2,8,1,13,0.015625,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_3a_5d.0,pfile2,8,2,11,0.03125,0.034,0,0.01,0,0.024,0.960784
satellite.pddl.1p_3a_5d.0,pfile3,8,1,9,0.03125,0.012,0,0,0,0.012,1
satellite.pddl.1p_3a_5d.0,pfile4,8,1,16,0.03125,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_3a_5d.0,pfile4,8,2,18,0.0625,0.224,0.03,0.15,0.02,0.024,0.262165
satellite.pddl.1p_3a_5d.0,pfile5,8,1,13,0.03125,0.012,0,0,0,0.012,1
satellite.pddl.1p_3a_5d.0,pfile6,8,1,16,0.03125,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_3a_5d.0,pfile6,8,2,16,0.0625,0.094,0.04,0.02,0.01,0.024,0.417241
satellite.pddl.1p_3a_5d.0,pfile7,8,1,21,0.015625,0.032,0.01,0.01,0,0.012,1
satellite.pddl.1p_3a_5d.0,pfile7,8,2,23,0.03125,0.084,0.02,0.04,0,0.024,0.949495
satellite.pddl.1p_3a_5d.0,pfile8,8,1,23,0.015625,0.042,0.01,0.02,0,0.012,1
satellite.pddl.1p_3a_5d.0,pfile8,8,2,22,0.03125,0.084,0.02,0.04,0,0.024,0.989474
satellite.pddl.1p_3a_5d.0,pfile9,8,1,26,0.03125,0.052,0,0.03,0.01,0.012,1
satellite.pddl.1p_3a_5d.0,pfile10,8,1,31,0.015625,0.092,0.01,0.07,0,0.012,1
satellite.pddl.1p_4a_0d.0,pfile1,5,1,8,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.1p_4a_0d.0,pfile2,5,1,13,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.1p_4a_0d.0,pfile3,5,1,10,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.1p_4a_0d.0,pfile4,5,1,21,0.0625,0.022,0,0,0.01,0.012,1
satellite.pddl.1p_4a_0d.0,pfile5,5,1,15,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.1p_4a_0d.0,pfile6,5,1,18,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_4a_0d.0,pfile7,5,1,22,0.0625,0.032,0.02,0,0,0.012,1
satellite.pddl.1p_4a_0d.0,pfile8,5,1,35,0.0625,0.112,0.03,0.07,0,0.012,1
satellite.pddl.1p_4a_0d.0,pfile9,5,1,37,0.0625,0.132,0.04,0.08,0,0.012,1
satellite.pddl.1p_4a_0d.0,pfile10,5,1,42,0.0625,0.202,0.06,0.13,0,0.012,1
satellite.pddl.1p_4a_1d.0,pfile1,6,1,8,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_4a_1d.0,pfile2,6,1,13,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.1p_4a_1d.0,pfile3,6,1,10,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_4a_1d.0,pfile4,6,1,18,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.1p_4a_1d.0,pfile5,6,1,15,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_4a_1d.0,pfile6,6,1,18,0.0625,0.032,0.01,0.01,0,0.012,1
satellite.pddl.1p_4a_1d.0,pfile7,6,1,23,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_4a_1d.0,pfile8,6,1,31,0.0625,0.072,0.01,0.05,0,0.012,1
satellite.pddl.1p_4a_1d.0,pfile9,6,1,29,0.0625,0.062,0.03,0.02,0,0.012,1
satellite.pddl.1p_4a_1d.0,pfile10,6,1,40,0.0625,0.132,0.02,0.1,0,0.012,1
satellite.pddl.1p_4a_2d.0,pfile1,7,1,6,0.25,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_4a_2d.0,pfile2,7,1,10,0.25,0.022,0.01,0,0,0.012,1
satellite.pddl.1p_4a_2d.0,pfile3,7,1,9,0.25,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_4a_2d.0,pfile4,7,1,15,0.25,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_4a_2d.0,pfile5,7,1,14,0.25,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_4a_2d.0,pfile6,7,1,15,0.125,0.022,0,0,0.01,0.012,1
satellite.pddl.1p_4a_2d.0,pfile7,7,1,18,0.125,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_4a_2d.0,pfile8,7,1,26,0.125,0.052,0,0.04,0,0.012,1
satellite.pddl.1p_4a_2d.0,pfile9,7,1,27,0.125,0.052,0.01,0.03,0,0.012,1
satellite.pddl.1p_4a_2d.0,pfile10,7,1,27,0.125,0.062,0,0.05,0,0.012,1
satellite.pddl.1p_4a_3d.0,pfile1,8,1,8,0.015625,0.012,0,0,0,0.012,1
satellite.pddl.1p_4a_3d.0,pfile1,8,2,8,0.03125,0.024,0,0,0,0.024,1
satellite.pddl.1p_4a_3d.0,pfile2,8,1,13,0.015625,0.012,0,0,0,0.012,1
satellite.pddl.1p_4a_3d.0,pfile2,8,2,12,0.03125,0.024,0,0,0,0.024,0.962264
satellite.pddl.1p_4a_3d.0,pfile3,8,1,10,0.03125,0.012,0,0,0,0.012,1
satellite.pddl.1p_4a_3d.0,pfile4,8,1,21,0.015625,0.022,0,0,0.01,0.012,1
satellite.pddl.1p_4a_3d.0,pfile4,8,2,21,0.03125,0.114,0.03,0.05,0.01,0.024,0.59306
satellite.pddl.1p_4a_3d.0,pfile5,8,1,14,0.015625,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_4a_3d.0,pfile5,8,2,15,0.03125,0.074,0.02,0.03,0,0.024,0.741007
satellite.pddl.1p_4a_3d.0,pfile6,8,1,19,0.015625,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_4a_3d.0,pfile6,8,2,18,0.03125,0.044,0,0.02,0,0.024,0.95
satellite.pddl.1p_4a_3d.0,pfile7,8,1,24,0.015625,0.042,0.02,0.01,0,0.012,1
satellite.pddl.1p_4a_3d.0,pfile7,8,2,23,0.03125,0.304,0.04,0.23,0.01,0.024,0.508685
satellite.pddl.1p_4a_3d.0,pfile8,8,1,28,0.015625,0.062,0.02,0.02,0.01,0.012,1
satellite.pddl.1p_4a_3d.0,pfile8,8,2,32,0.03125,0.154,0.06,0.06,0.01,0.024,0.955224
satellite.pddl.1p_4a_3d.0,pfile9,8,1,34,0.015625,0.122,0.05,0.06,0,0.012,1
satellite.pddl.1p_4a_3d.0,pfile9,8,2,36,0.03125,0.254,0.07,0.15,0.01,0.024,0.95302
satellite.pddl.1p_4a_3d.0,pfile10,8,1,39,0.015625,0.172,0.07,0.09,0,0.012,1
satellite.pddl.1p_4a_4d.0,pfile1,9,1,8,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_4a_4d.0,pfile2,9,1,12,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.1p_4a_4d.0,pfile3,9,1,10,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.1p_4a_4d.0,pfile4,9,1,17,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.1p_4a_4d.0,pfile5,9,1,15,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_4a_4d.0,pfile6,9,1,18,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_4a_4d.0,pfile7,9,1,21,0.0625,0.032,0.01,0.01,0,0.012,1
satellite.pddl.1p_4a_4d.0,pfile8,9,1,25,0.03125,0.052,0.01,0.03,0,0.012,1
satellite.pddl.1p_4a_4d.0,pfile9,9,1,33,0.03125,0.072,0.02,0.03,0.01,0.012,1
satellite.pddl.1p_4a_4d.0,pfile10,9,1,34,0.03125,0.102,0.02,0.07,0,0.012,1
satellite.pddl.1p_4a_5d.0,pfile1,9,1,8,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.1p_4a_5d.0,pfile2,9,1,13,0.0625,0.022,0.01,0,0,0.012,1
satellite.pddl.1p_4a_5d.0,pfile3,9,1,12,0.03125,0.012,0,0,0,0.012,1
satellite.pddl.1p_4a_5d.0,pfile4,9,1,21,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_4a_5d.0,pfile5,9,1,17,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_4a_5d.0,pfile6,9,1,21,0.015625,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_4a_5d.0,pfile6,9,2,18,0.0625,0.094,0.01,0.06,0,0.024,0.570213
satellite.pddl.1p_4a_5d.0,pfile7,9,1,22,0.03125,0.032,0,0.02,0,0.012,1
satellite.pddl.1p_4a_5d.0,pfile8,9,1,30,0.015625,0.052,0,0.04,0,0.012,1
satellite.pddl.1p_4a_5d.0,pfile9,9,1,29,0.015625,0.052,0.01,0.03,0,0.012,1
satellite.pddl.1p_4a_5d.0,pfile9,9,2,28,0.0625,0.104,0.02,0.06,0,0.024,0.97541
satellite.pddl.1p_4a_5d.0,pfile10,9,1,36,0.015625,0.092,0,0.07,0.01,0.012,1
satellite.pddl.1p_5a_0d.0,pfile1,6,1,11,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.1p_5a_0d.0,pfile2,6,1,29,0.0625,0.032,0,0.01,0.01,0.012,1
satellite.pddl.1p_5a_0d.0,pfile3,6,1,12,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_5a_0d.0,pfile4,6,1,29,0.0625,0.042,0,0.03,0,0.012,1
satellite.pddl.1p_5a_0d.0,pfile5,6,1,43,0.0625,0.092,0.02,0.05,0.01,0.012,1
satellite.pddl.1p_5a_0d.0,pfile6,6,1,22,0.0625,0.032,0.01,0.01,0,0.012,1
satellite.pddl.1p_5a_0d.0,pfile7,6,1,22,0.0625,0.042,0.01,0.02,0,0.012,1
satellite.pddl.1p_5a_0d.0,pfile8,6,1,26,0.0625,0.082,0.04,0.03,0,0.012,1
satellite.pddl.1p_5a_0d.0,pfile9,6,1,29,0.0625,0.152,0.02,0.12,0,0.012,1
satellite.pddl.1p_5a_0d.0,pfile10,6,1,38,0.0625,0.172,0.03,0.12,0.01,0.012,1
satellite.pddl.1p_5a_1d.0,pfile1,7,1,9,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_5a_1d.0,pfile2,7,1,18,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_5a_1d.0,pfile3,7,1,11,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_5a_1d.0,pfile4,7,1,20,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_5a_1d.0,pfile5,7,1,27,0.03125,0.042,0.02,0.01,0,0.012,1
satellite.pddl.1p_5a_1d.0,pfile6,7,1,24,0.0625,0.052,0.01,0.03,0,0.012,1
satellite.pddl.1p_5a_1d.0,pfile7,7,1,60,0.0625,0.192,0.04,0.12,0.02,0.012,1
satellite.pddl.1p_5a_1d.0,pfile8,7,1,26,0.0625,0.052,0,0.04,0,0.012,1
satellite.pddl.1p_5a_1d.0,pfile9,7,1,54,0.03125,0.252,0.04,0.18,0.02,0.012,1
satellite.pddl.1p_5a_1d.0,pfile10,7,1,87,0.03125,0.562,0.06,0.47,0.02,0.012,1
satellite.pddl.1p_5a_2d.0,pfile1,8,1,7,0.03125,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_5a_2d.0,pfile2,8,1,11,0.03125,0.022,0.01,0,0,0.012,1
satellite.pddl.1p_5a_2d.0,pfile3,8,1,9,0.03125,0.022,0,0,0.01,0.012,1
satellite.pddl.1p_5a_2d.0,pfile4,8,1,21,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_5a_2d.0,pfile5,8,1,14,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_5a_2d.0,pfile6,8,1,18,0.0625,0.032,0,0.02,0,0.012,1
satellite.pddl.1p_5a_2d.0,pfile7,8,1,26,0.0625,0.042,0.01,0.02,0,0.012,1
satellite.pddl.1p_5a_2d.0,pfile8,8,1,31,0.0625,0.072,0,0.06,0,0.012,1
satellite.pddl.1p_5a_2d.0,pfile9,8,1,28,0.03125,0.072,0.01,0.05,0,0.012,1
satellite.pddl.1p_5a_2d.0,pfile10,8,1,38,0.0625,0.112,0.02,0.08,0,0.012,1
satellite.pddl.1p_5a_3d.0,pfile1,9,1,6,0.03125,0.022,0,0,0.01,0.012,1
satellite.pddl.1p_5a_3d.0,pfile2,9,1,10,0.03125,0.022,0,0,0.01,0.012,1
satellite.pddl.1p_5a_3d.0,pfile3,9,1,8,0.03125,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_5a_3d.0,pfile4,9,1,15,0.03125,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_5a_3d.0,pfile5,9,1,12,0.03125,0.012,0,0,0,0.012,1
satellite.pddl.1p_5a_3d.0,pfile6,9,1,14,0.03125,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_5a_3d.0,pfile7,9,1,21,0.03125,0.032,0.01,0.01,0,0.012,1
satellite.pddl.1p_5a_3d.0,pfile8,9,1,25,0.03125,0.042,0.01,0.02,0,0.012,1
satellite.pddl.1p_5a_3d.0,pfile9,9,1,25,0.03125,0.042,0.02,0.01,0,0.012,1
satellite.pddl.1p_5a_3d.0,pfile10,9,1,32,0.03125,0.072,0,0.06,0,0.012,1
satellite.pddl.1p_5a_4d.0,pfile1,10,1,8,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_5a_4d.0,pfile2,10,1,13,0.0625,0.022,0.01,0,0,0.012,1
satellite.pddl.1p_5a_4d.0,pfile3,10,1,10,0.0625,0.022,0.01,0,0,0.012,1
satellite.pddl.1p_5a_4d.0,pfile4,10,1,21,0.0625,0.032,0,0.02,0,0.012,1
satellite.pddl.1p_5a_4d.0,pfile5,10,1,15,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_5a_4d.0,pfile6,10,1,20,0.015625,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_5a_4d.0,pfile7,10,1,24,0.03125,0.032,0.01,0.01,0,0.012,1
satellite.pddl.1p_5a_4d.0,pfile8,10,1,24,0.0625,0.052,0,0.04,0,0.012,1
satellite.pddl.1p_5a_4d.0,pfile9,10,1,33,0.0625,0.072,0.02,0.04,0,0.012,1
satellite.pddl.1p_5a_4d.0,pfile10,10,1,33,0.015625,0.082,0,0.06,0.01,0.012,1
satellite.pddl.1p_5a_5d.0,pfile1,10,1,8,0.0625,0.012,0,0,0,0.012,1
satellite.pddl.1p_5a_5d.0,pfile2,10,1,15,0.03125,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_5a_5d.0,pfile3,10,1,10,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_5a_5d.0,pfile4,10,1,21,0.0625,0.022,0,0,0.01,0.012,1
satellite.pddl.1p_5a_5d.0,pfile5,10,1,14,0.0625,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_5a_5d.0,pfile6,10,1,20,0.03125,0.022,0,0.01,0,0.012,1
satellite.pddl.1p_5a_5d.0,pfile7,10,1,24,0.03125,0.032,0,0.02,0,0.012,1
satellite.pddl.1p_5a_5d.0,pfile8,10,1,27,0.03125,0.052,0,0.04,0,0.012,1
satellite.pddl.1p_5a_5d.0,pfile9,10,1,30,0.03125,0.052,0.02,0.02,0,0.012,1
satellite.pddl.1p_5a_5d.0,pfile10,10,1,34,0.03125,0.092,0.01,0.07,0,0.012,1
satellite.pddl.2p_0a_0d.0,pfile1,2,1,6,0.25,0.022,0,0.01,0,0.012,1
satellite.pddl.2p_0a_0d.0,pfile2,2,1,10,0.25,0.022,0.01,0,0,0.012,1
satellite.pddl.2p_0a_0d.0,pfile3,2,1,9,0.25,0.022,0.01,0,0,0.012,1
satellite.pddl.2p_0a_0d.0,pfile4,2,1,15,0.25,0.022,0,0.01,0,0.012,1
satellite.pddl.2p_0a_0d.0,pfile5,2,1,13,0.25,0.012,0,0,0,0.012,1
satellite.pddl.2p_0a_0d.0,pfile6,2,1,17,0.25,0.032,0,0.02,0,0.012,1
satellite.pddl.2p_0a_0d.0,pfile7,2,1,16,0.25,0.022,0,0.01,0,0.012,1
satellite.pddl.2p_0a_0d.0,pfile8,2,1,22,0.25,0.052,0.01,0.03,0,0.012,1
satellite.pddl.2p_0a_0d.0,pfile9,2,1,29,0.25,0.072,0,0.06,0,0.012,1
satellite.pddl.2p_0a_0d.0,pfile10,2,1,28,0.25,0.092,0.02,0.06,0,0.012,1
satellite.pddl.2p_0a_1d.0,pfile1,3,1,8,0.5,0.012,0,0,0,0.012,1
satellite.pddl.2p_0a_1d.0,pfile2,3,1,13,0.5,0.022,0,0.01,0,0.012,1
satellite.pddl.2p_0a_1d.0,pfile3,3,1,10,0.5,0.012,0,0,0,0.012,1
satellite.pddl.2p_0a_1d.0,pfile4,3,1,18,0.5,0.012,0,0,0,0.012,1
satellite.pddl.2p_0a_1d.0,pfile5,3,1,14,0.5,0.012,0,0,0,0.012,1
