#SEARCH PARAMETERS:
#Initial robustness threshold:	0.01
#Max restart:	5
#Max iterations:	5
#Initial depth bound:	10
#Probes at depth:	60
#Neighborhood size:	5
#Initial fail bound:	32
#Min heuristic bias:	0.5
#Max heuristic bias:	1.5
#
#RELAXED PLAN PARAMETERS:
#Relaxed plan type: PURE_FF_RP
#ignore_poss_del_in_rp:	1
#use_lower_bound_in_rp:	1
#use_upper_bound_in_rp:	0
#use_robustness_threshold:	1
#clauses_from_rpg_for_false_preconditions:	1
#current_actions_affect_candidate_action:	1
#candidate_actions_affect_current_actions:	1
#
domain,problem,inc_amount,plan_id,plan_length,plan_robustness,total_time,search_time,rp_time,clause_time,wmc_time,rp_success_rate
zenotravel.pddl.2p_2a_2d.0,pfile6,6,2,14,0.25,0.064,0,0.04,0,0.024,0.377049
zenotravel.pddl.2p_2a_2d.0,pfile7,6,1,11,0.125,0.012,0,0,0,0.012,1
zenotravel.pddl.2p_2a_2d.0,pfile7,6,2,13,0.25,0.344,0.05,0.24,0.03,0.024,0.209091
zenotravel.pddl.2p_2a_2d.0,pfile8,6,1,10,0.125,0.032,0,0.02,0,0.012,1
zenotravel.pddl.2p_2a_2d.0,pfile9,6,1,19,0.125,0.032,0,0.02,0,0.012,1
zenotravel.pddl.2p_2a_2d.0,pfile10,6,1,21,0.125,0.042,0.03,0,0,0.012,1
zenotravel.pddl.2p_2a_3d.0,pfile1,7,1,1,0.5,0.012,0,0,0,0.012,1
zenotravel.pddl.2p_2a_3d.0,pfile2,7,1,5,0.0625,0.012,0,0,0,0.012,1
zenotravel.pddl.2p_2a_3d.0,pfile2,7,2,188,0.125,0.484,0.07,0.37,0.02,0.024,0.933929
zenotravel.pddl.2p_2a_3d.0,pfile3,7,1,26,0.015625,0.092,0.02,0.05,0.01,0.012,1
zenotravel.pddl.2p_2a_3d.0,pfile3,7,2,7,0.03125,0.114,0.02,0.06,0.01,0.024,1
zenotravel.pddl.2p_2a_3d.0,pfile3,7,3,46,0.125,0.296,0.05,0.19,0.02,0.036,0.795756
zenotravel.pddl.2p_2a_3d.0,pfile4,7,1,23,0.015625,0.072,0.03,0.03,0,0.012,1
zenotravel.pddl.2p_2a_3d.0,pfile4,7,2,9,0.0625,0.104,0.04,0.04,0,0.024,0.969697
zenotravel.pddl.2p_2a_3d.0,pfile4,7,3,54,0.125,0.466,0.11,0.3,0.02,0.036,0.588163
zenotravel.pddl.2p_2a_3d.0,pfile5,7,1,40,0.015625,0.212,0.06,0.14,0,0.012,1
zenotravel.pddl.2p_2a_3d.0,pfile5,7,2,30,0.0625,0.364,0.09,0.24,0.01,0.024,0.978417
zenotravel.pddl.2p_2a_3d.0,pfile5,7,3,83,0.125,0.996,0.23,0.71,0.02,0.036,0.682645
zenotravel.pddl.2p_2a_3d.0,pfile6,7,1,86,0.015625,0.542,0.14,0.37,0.02,0.012,1
zenotravel.pddl.2p_2a_3d.0,pfile6,7,2,33,0.03125,0.734,0.15,0.5,0.06,0.024,0.993789
zenotravel.pddl.2p_2a_3d.0,pfile6,7,3,142,0.0625,1.586,0.4,1.05,0.1,0.036,0.834917
zenotravel.pddl.2p_2a_3d.0,pfile7,7,1,31,0.015625,0.172,0.01,0.13,0.02,0.012,1
zenotravel.pddl.2p_2a_3d.0,pfile8,7,1,12,0.0625,0.102,0.04,0.05,0,0.012,1
zenotravel.pddl.2p_2a_3d.0,pfile8,7,2,281,0.125,9.634,1.84,7.47,0.3,0.024,0.82903
zenotravel.pddl.2p_2a_3d.0,pfile9,7,1,94,0.015625,1.412,0.45,0.9,0.05,0.012,1
zenotravel.pddl.2p_2a_3d.0,pfile10,7,1,41,0.015625,0.472,0.12,0.32,0.02,0.012,1
zenotravel.pddl.2p_2a_3d.0,pfile10,7,2,92,0.03125,8.614,1.93,6.47,0.19,0.024,0.868949
zenotravel.pddl.2p_2a_3d.0,pfile10,7,3,582,0.0625,19.726,4.08,15.19,0.42,0.036,0.954281
zenotravel.pddl.2p_2a_4d.0,pfile1,8,1,1,1,0,0,0,0,0,1
zenotravel.pddl.2p_2a_4d.0,pfile2,8,1,3,0.25,0.012,0,0,0,0.012,1
zenotravel.pddl.2p_2a_4d.0,pfile3,8,1,3,0.5,0.012,0,0,0,0.012,1
zenotravel.pddl.2p_2a_4d.0,pfile4,8,1,4,0.25,0.012,0,0,0,0.012,1
zenotravel.pddl.2p_2a_4d.0,pfile5,8,1,5,0.5,0.012,0,0,0,0.012,1
zenotravel.pddl.2p_2a_4d.0,pfile6,8,1,7,0.0625,0.012,0,0,0,0.012,1
zenotravel.pddl.2p_2a_4d.0,pfile6,8,2,7,0.125,0.024,0,0,0,0.024,0.823529
zenotravel.pddl.2p_2a_4d.0,pfile6,8,3,5,0.25,0.046,0,0.01,0,0.036,0.769231
zenotravel.pddl.2p_2a_4d.0,pfile7,8,1,5,0.5,0.012,0,0,0,0.012,1
zenotravel.pddl.2p_2a_4d.0,pfile8,8,1,6,0.125,0.022,0,0.01,0,0.012,1
zenotravel.pddl.2p_2a_4d.0,pfile8,8,2,8,0.25,0.034,0,0.01,0,0.024,0.607143
zenotravel.pddl.2p_2a_4d.0,pfile9,8,1,10,0.25,0.012,0,0,0,0.012,1
zenotravel.pddl.2p_2a_4d.0,pfile10,8,1,14,0.0625,0.022,0,0.01,0,0.012,1
zenotravel.pddl.2p_2a_4d.0,pfile10,8,2,17,0.25,0.054,0.01,0.02,0,0.024,1
zenotravel.pddl.2p_2a_5d.0,pfile1,9,1,1,1,0,0,0,0,0,1
zenotravel.pddl.2p_2a_5d.0,pfile2,9,1,5,0.125,0.012,0,0,0,0.012,1
zenotravel.pddl.2p_2a_5d.0,pfile3,9,1,5,0.25,0.012,0,0,0,0.012,1
zenotravel.pddl.2p_2a_5d.0,pfile4,9,1,6,0.125,0.012,0,0,0,0.012,1
zenotravel.pddl.2p_2a_5d.0,pfile5,9,1,9,0.5,0.022,0,0.01,0,0.012,1
zenotravel.pddl.2p_2a_5d.0,pfile6,9,1,9,0.25,0.012,0,0,0,0.012,1
zenotravel.pddl.2p_2a_5d.0,pfile7,9,1,10,0.125,0.012,0,0,0,0.012,1
zenotravel.pddl.2p_2a_5d.0,pfile8,9,1,10,0.03125,0.022,0,0.01,0,0.012,0.741935
zenotravel.pddl.2p_2a_5d.0,pfile8,9,2,9,0.125,0.054,0.01,0.02,0,0.024,0.9
zenotravel.pddl.2p_2a_5d.0,pfile9,9,1,17,0.0625,0.032,0,0.02,0,0.012,0.972973
zenotravel.pddl.2p_2a_5d.0,pfile10,9,1,20,0.0625,0.042,0,0.03,0,0.012,1
zenotravel.pddl.2p_3a_0d.0,pfile1,5,1,1,0.5,0.012,0,0,0,0.012,1
zenotravel.pddl.2p_3a_0d.0,pfile2,5,1,4,0.0625,0.012,0,0,0,0.012,1
zenotravel.pddl.2p_3a_0d.0,pfile3,5,1,6,0.125,0.012,0,0,0,0.012,1
zenotravel.pddl.2p_3a_0d.0,pfile4,5,1,13,0.0625,0.012,0,0,0,0.012,1
zenotravel.pddl.2p_3a_0d.0,pfile5,5,1,24,0.0625,0.032,0,0.02,0,0.012,1
zenotravel.pddl.2p_3a_0d.0,pfile6,5,1,13,0.0625,0.022,0,0.01,0,0.012,1
zenotravel.pddl.2p_3a_0d.0,pfile7,5,1,19,0.0625,0.032,0.01,0.01,0,0.012,1
zenotravel.pddl.2p_3a_0d.0,pfile8,5,1,39,0.0625,0.142,0.01,0.11,0.01,0.012,1
zenotravel.pddl.2p_3a_0d.0,pfile9,5,1,34,0.0625,0.112,0.01,0.08,0.01,0.012,1
zenotravel.pddl.2p_3a_0d.0,pfile10,5,1,174,0.0625,0.782,0.15,0.59,0.03,0.012,1
zenotravel.pddl.2p_3a_1d.0,pfile1,6,1,1,0.5,0.012,0,0,0,0.012,1
zenotravel.pddl.2p_3a_1d.0,pfile2,6,1,4,0.0625,0.012,0,0,0,0.012,1
zenotravel.pddl.2p_3a_1d.0,pfile3,6,1,5,0.125,0.022,0.01,0,0,0.012,1
zenotravel.pddl.2p_3a_1d.0,pfile3,6,2,6,0.25,0.064,0.02,0.01,0.01,0.024,0.322115
zenotravel.pddl.2p_3a_1d.0,pfile4,6,1,6,0.0625,0.012,0,0,0,0.012,1
zenotravel.pddl.2p_3a_1d.0,pfile4,6,2,6,0.125,0.034,0,0.01,0,0.024,0.590909
zenotravel.pddl.2p_3a_1d.0,pfile5,6,1,9,0.0625,0.022,0.01,0,0,0.012,1
zenotravel.pddl.2p_3a_1d.0,pfile5,6,2,9,0.125,0.054,0.01,0.02,0,0.024,0.526316
zenotravel.pddl.2p_3a_1d.0,pfile6,6,1,9,0.0625,0.022,0,0.01,0,0.012,1
zenotravel.pddl.2p_3a_1d.0,pfile6,6,2,9,0.125,0.054,0,0.03,0,0.024,0.5
zenotravel.pddl.2p_3a_1d.0,pfile6,6,3,9,0.5,0.086,0,0.05,0,0.036,0.5625
zenotravel.pddl.2p_3a_1d.0,pfile7,6,1,9,0.125,0.022,0,0.01,0,0.012,1
zenotravel.pddl.2p_3a_1d.0,pfile8,6,1,9,0.03125,0.042,0.01,0.02,0,0.012,1
zenotravel.pddl.2p_3a_1d.0,pfile8,6,2,9,0.0625,0.074,0.02,0.03,0,0.024,0.95
zenotravel.pddl.2p_3a_1d.0,pfile8,6,3,10,0.125,0.256,0.05,0.16,0.01,0.036,0.274648
zenotravel.pddl.2p_3a_1d.0,pfile9,6,1,17,0.03125,0.062,0,0.05,0,0.012,1
zenotravel.pddl.2p_3a_1d.0,pfile9,6,2,17,0.0625,0.134,0,0.11,0,0.024,0.666667
zenotravel.pddl.2p_3a_1d.0,pfile9,6,3,21,0.125,0.386,0.02,0.32,0.01,0.036,0.394089
zenotravel.pddl.2p_3a_1d.0,pfile10,6,1,19,0.03125,0.062,0.01,0.04,0,0.012,1
zenotravel.pddl.2p_3a_1d.0,pfile10,6,2,21,0.0625,0.134,0.01,0.1,0,0.024,0.822581
zenotravel.pddl.2p_3a_1d.0,pfile10,6,3,21,0.125,0.386,0.06,0.29,0,0.036,0.340541
zenotravel.pddl.2p_3a_2d.0,pfile1,7,1,1,0.25,0.022,0,0.01,0,0.012,1
zenotravel.pddl.2p_3a_2d.0,pfile2,7,1,4,0.0625,0.022,0,0.01,0,0.012,1
zenotravel.pddl.2p_3a_2d.0,pfile2,7,2,4,0.09375,0.044,0,0.01,0.01,0.024,0.342857
zenotravel.pddl.2p_3a_2d.0,pfile2,7,3,4,0.125,0.066,0,0.02,0.01,0.036,0.34375
zenotravel.pddl.2p_3a_2d.0,pfile3,7,1,5,0.125,0.012,0,0,0,0.012,1
zenotravel.pddl.2p_3a_2d.0,pfile3,7,2,5,0.25,0.044,0,0.01,0.01,0.024,0.368421
zenotravel.pddl.2p_3a_2d.0,pfile4,7,1,7,0.0625,0.012,0,0,0,0.012,1
zenotravel.pddl.2p_3a_2d.0,pfile5,7,1,11,0.0625,0.032,0.01,0.01,0,0.012,1
zenotravel.pddl.2p_3a_2d.0,pfile6,7,1,11,0.0625,0.032,0,0.02,0,0.012,1
zenotravel.pddl.2p_3a_2d.0,pfile6,7,2,11,0.09375,0.784,0.17,0.59,0,0.024,0.215743
zenotravel.pddl.2p_3a_2d.0,pfile7,7,1,11,0.0625,0.022,0,0.01,0,0.012,1
zenotravel.pddl.2p_3a_2d.0,pfile8,7,1,10,0.0625,0.062,0.02,0.03,0,0.012,1
zenotravel.pddl.2p_3a_2d.0,pfile9,7,1,18,0.0625,0.112,0.02,0.07,0.01,0.012,1
zenotravel.pddl.2p_3a_2d.0,pfile10,7,1,23,0.0625,0.172,0.08,0.08,0,0.012,1
zenotravel.pddl.2p_3a_3d.0,pfile1,8,1,1,1,0,0,0,0,0,1
zenotravel.pddl.2p_3a_3d.0,pfile2,8,1,12,0.125,0.012,0,0,0,0.012,1
zenotravel.pddl.2p_3a_3d.0,pfile3,8,1,5,0.125,0.012,0,0,0,0.012,1
zenotravel.pddl.2p_3a_3d.0,pfile4,8,1,7,0.0625,0.012,0,0,0,0.012,1
zenotravel.pddl.2p_3a_3d.0,pfile5,8,1,11,0.0625,0.022,0,0,0.01,0.012,1
zenotravel.pddl.2p_3a_3d.0,pfile5,8,2,11,0.125,0.044,0,0.01,0.01,0.024,0.745455
zenotravel.pddl.2p_3a_3d.0,pfile5,8,3,12,0.5,0.206,0.03,0.12,0.02,0.036,0.27454
zenotravel.pddl.2p_3a_3d.0,pfile6,8,1,15,0.015625,0.022,0,0.01,0,0.012,0.880597
zenotravel.pddl.2p_3a_3d.0,pfile6,8,2,13,0.03125,0.044,0,0.02,0,0.024,0.68
zenotravel.pddl.2p_3a_3d.0,pfile6,8,3,12,0.0625,0.116,0.02,0.05,0.01,0.036,0.36859
zenotravel.pddl.2p_3a_3d.0,pfile7,8,1,42,0.125,0.052,0.01,0.03,0,0.012,1
zenotravel.pddl.2p_3a_3d.0,pfile8,8,1,15,0.015625,0.172,0,0.15,0.01,0.012,0.424594
zenotravel.pddl.2p_3a_3d.0,pfile8,8,2,19,0.03125,0.244,0,0.21,0.01,0.024,0.659091
zenotravel.pddl.2p_3a_3d.0,pfile9,8,1,50,0.015625,0.152,0.03,0.1,0.01,0.012,0.521173
zenotravel.pddl.2p_3a_3d.0,pfile10,8,1,47,0.015625,0.122,0,0.11,0,0.012,0.929515
zenotravel.pddl.2p_3a_4d.0,pfile1,9,1,1,0.5,0.012,0,0,0,0.012,1
zenotravel.pddl.2p_3a_4d.0,pfile2,9,1,4,0.125,0.012,0,0,0,0.012,1
zenotravel.pddl.2p_3a_4d.0,pfile3,9,1,5,0.09375,0.012,0,0,0,0.012,1
zenotravel.pddl.2p_3a_4d.0,pfile3,9,2,5,0.1875,0.024,0,0,0,0.024,0.461538
zenotravel.pddl.2p_3a_4d.0,pfile4,9,1,7,0.125,0.012,0,0,0,0.012,1
zenotravel.pddl.2p_3a_4d.0,pfile5,9,1,11,0.0625,0.012,0,0,0,0.012,1
zenotravel.pddl.2p_3a_4d.0,pfile6,9,1,11,0.0625,0.022,0,0,0.01,0.012,1
zenotravel.pddl.2p_3a_4d.0,pfile7,9,1,11,0.0625,0.012,0,0,0,0.012,1
zenotravel.pddl.2p_3a_4d.0,pfile8,9,1,10,0.125,0.022,0,0.01,0,0.012,1
zenotravel.pddl.2p_3a_4d.0,pfile9,9,1,18,0.0625,0.032,0.01,0.01,0,0.012,1
zenotravel.pddl.2p_3a_4d.0,pfile10,9,1,24,0.015625,0.052,0,0.04,0,0.012,1
zenotravel.pddl.2p_3a_4d.0,pfile10,9,2,21,0.0625,0.084,0.01,0.05,0,0.024,1
zenotravel.pddl.2p_3a_5d.0,pfile1,10,1,1,1,0,0,0,0,0,1
zenotravel.pddl.2p_3a_5d.0,pfile2,10,1,4,0.125,0.012,0,0,0,0.012,1
zenotravel.pddl.2p_3a_5d.0,pfile3,10,1,5,0.125,0.012,0,0,0,0.012,1
zenotravel.pddl.2p_3a_5d.0,pfile4,10,1,6,0.125,0.012,0,0,0,0.012,1
zenotravel.pddl.2p_3a_5d.0,pfile5,10,1,10,0.125,0.012,0,0,0,0.012,1
zenotravel.pddl.2p_3a_5d.0,pfile6,10,1,10,0.03125,0.012,0,0,0,0.012,0.928571
zenotravel.pddl.2p_3a_5d.0,pfile6,10,2,9,0.125,0.034,0,0.01,0,0.024,0.9
zenotravel.pddl.2p_3a_5d.0,pfile7,10,1,21,0.03125,0.032,0.01,0.01,0,0.012,0.85
zenotravel.pddl.2p_3a_5d.0,pfile8,10,1,10,0.03125,0.022,0,0.01,0,0.012,0.711111
zenotravel.pddl.2p_3a_5d.0,pfile8,10,2,9,0.125,0.094,0,0.07,0,0.024,0.26087
zenotravel.pddl.2p_3a_5d.0,pfile9,10,1,17,0.03125,0.022,0,0.01,0,0.012,0.95
zenotravel.pddl.2p_3a_5d.0,pfile9,10,2,17,0.125,0.094,0.01,0.04,0.02,0.024,0.290155
zenotravel.pddl.2p_3a_5d.0,pfile10,10,1,19,0.03125,0.422,0.06,0.34,0.01,0.012,0.330348
zenotravel.pddl.2p_4a_0d.0,pfile1,6,1,1,1,0,0,0,0,0,1
zenotravel.pddl.2p_4a_0d.0,pfile2,6,1,3,0.125,0.012,0,0,0,0.012,1
zenotravel.pddl.2p_4a_0d.0,pfile3,6,1,5,0.125,0.012,0,0,0,0.012,1
zenotravel.pddl.2p_4a_0d.0,pfile4,6,1,8,0.03125,0.012,0,0,0,0.012,0.870968
zenotravel.pddl.2p_4a_0d.0,pfile4,6,2,6,0.125,0.024,0,0,0,0.024,0.75
zenotravel.pddl.2p_4a_0d.0,pfile5,6,1,13,0.015625,0.012,0,0,0,0.012,1
zenotravel.pddl.2p_4a_0d.0,pfile5,6,2,14,0.03125,0.034,0,0.01,0,0.024,0.869565
zenotravel.pddl.2p_4a_0d.0,pfile5,6,3,17,0.0625,0.056,0,0.02,0,0.036,0.909091
zenotravel.pddl.2p_4a_0d.0,pfile6,6,1,12,0.0625,0.012,0,0,0,0.012,0.931818
zenotravel.pddl.2p_4a_0d.0,pfile6,6,2,11,0.125,0.134,0.02,0.09,0,0.024,0.239278
zenotravel.pddl.2p_4a_0d.0,pfile7,6,1,18,0.125,0.022,0,0.01,0,0.012,0.911765
zenotravel.pddl.2p_4a_0d.0,pfile8,6,1,20,0.015625,0.042,0,0.03,0,0.012,0.978022
zenotravel.pddl.2p_4a_0d.0,pfile8,6,2,13,0.03125,0.084,0.01,0.05,0,0.024,0.778947
zenotravel.pddl.2p_4a_0d.0,pfile8,6,3,33,0.0625,0.386,0.04,0.29,0.02,0.036,0.351621
zenotravel.pddl.2p_4a_0d.0,pfile9,6,1,18,0.03125,0.032,0,0.01,0.01,0.012,1
zenotravel.pddl.2p_4a_0d.0,pfile9,6,2,20,0.0625,0.074,0,0.04,0.01,0.024,0.648649
zenotravel.pddl.2p_4a_0d.0,pfile10,6,1,24,0.015625,0.052,0.01,0.03,0,0.012,0.953488
zenotravel.pddl.2p_4a_0d.0,pfile10,6,2,21,0.03125,0.084,0.01,0.05,0,0.024,0.848485
zenotravel.pddl.2p_4a_0d.0,pfile10,6,3,28,0.0625,0.146,0.01,0.08,0.02,0.036,0.825688
zenotravel.pddl.2p_4a_1d.0,pfile1,7,1,1,0.5,0.012,0,0,0,0.012,1
zenotravel.pddl.2p_4a_1d.0,pfile2,7,1,4,0.125,0.012,0,0,0,0.012,1
zenotravel.pddl.2p_4a_1d.0,pfile3,7,1,5,0.25,0.012,0,0,0,0.012,1
zenotravel.pddl.2p_4a_1d.0,pfile3,7,2,5,0.5,0.034,0.01,0,0,0.024,0.52381
zenotravel.pddl.2p_4a_1d.0,pfile4,7,1,14,0.015625,0.022,0,0.01,0,0.012,1
zenotravel.pddl.2p_4a_1d.0,pfile4,7,2,11,0.03125,0.044,0,0.02,0,0.024,1
zenotravel.pddl.2p_4a_1d.0,pfile4,7,3,9,0.0625,0.066,0,0.03,0,0.036,0.911765
zenotravel.pddl.2p_4a_1d.0,pfile4,7,4,17,0.125,0.098,0,0.05,0,0.048,0.429688
zenotravel.pddl.2p_4a_1d.0,pfile5,7,1,14,0.03125,0.022,0,0.01,0,0.012,1
zenotravel.pddl.2p_4a_1d.0,pfile6,7,1,14,0.03125,0.022,0,0.01,0,0.012,1
zenotravel.pddl.2p_4a_1d.0,pfile6,7,2,15,0.0625,0.064,0,0.03,0.01,0.024,0.588832
zenotravel.pddl.2p_4a_1d.0,pfile7,7,1,32,0.03125,0.062,0,0.05,0,0.012,1
zenotravel.pddl.2p_4a_1d.0,pfile8,7,1,25,0.015625,0.072,0.01,0.04,0.01,0.012,1
zenotravel.pddl.2p_4a_1d.0,pfile8,7,2,19,0.0625,0.144,0.03,0.07,0.02,0.024,1
zenotravel.pddl.2p_4a_1d.0,pfile9,7,1,56,0.015625,0.202,0.04,0.14,0.01,0.012,1
zenotravel.pddl.2p_4a_1d.0,pfile9,7,2,78,0.03125,0.524,0.09,0.35,0.06,0.024,0.860241
zenotravel.pddl.2p_4a_1d.0,pfile10,7,1,37,0.015625,0.112,0.01,0.09,0,0.012,1
zenotravel.pddl.2p_4a_2d.0,pfile1,8,1,1,1,0,0,0,0,0,1
zenotravel.pddl.2p_4a_2d.0,pfile2,8,1,3,0.25,0.012,0,0,0,0.012,1
zenotravel.pddl.2p_4a_2d.0,pfile3,8,1,7,0.25,0.012,0,0,0,0.012,0.965517
zenotravel.pddl.2p_4a_2d.0,pfile4,8,1,8,0.0625,0.032,0,0.02,0,0.012,0.666667
zenotravel.pddl.2p_4a_2d.0,pfile4,8,2,7,0.25,0.054,0,0.03,0,0.024,0.53125
zenotravel.pddl.2p_4a_2d.0,pfile5,8,1,14,0.03125,0.022,0,0,0.01,0.012,0.967742
zenotravel.pddl.2p_4a_2d.0,pfile5,8,2,11,0.125,0.054,0.01,0.01,0.01,0.024,0.508772
zenotravel.pddl.2p_4a_2d.0,pfile6,8,1,9,0.25,0.012,0,0,0,0.012,1
zenotravel.pddl.2p_4a_2d.0,pfile7,8,1,20,0.0625,0.062,0.01,0.03,0.01,0.012,0.751634
zenotravel.pddl.2p_4a_2d.0,pfile8,8,1,12,0.03125,0.352,0.02,0.25,0.07,0.012,0.396667
zenotravel.pddl.2p_4a_2d.0,pfile9,8,1,18,0.03125,0.272,0.03,0.21,0.02,0.012,0.55121
zenotravel.pddl.2p_4a_2d.0,pfile10,8,1,23,0.125,0.052,0.01,0.03,0,0.012,0.975904
zenotravel.pddl.2p_4a_3d.0,pfile1,9,1,1,0.5,0.012,0,0,0,0.012,1
zenotravel.pddl.2p_4a_3d.0,pfile2,9,1,6,0.0625,0.012,0,0,0,0.012,0.909091
zenotravel.pddl.2p_4a_3d.0,pfile2,9,2,6,0.25,0.044,0,0.02,0,0.024,0.292453
zenotravel.pddl.2p_4a_3d.0,pfile3,9,1,5,0.5,0.022,0,0.01,0,0.012,1
zenotravel.pddl.2p_4a_3d.0,pfile4,9,1,12,0.03125,0.022,0,0.01,0,0.012,0.916667
zenotravel.pddl.2p_4a_3d.0,pfile4,9,2,12,0.125,0.104,0,0.06,0.02,0.024,0.353896
zenotravel.pddl.2p_4a_3d.0,pfile5,9,1,22,0.03125,0.092,0.02,0.06,0,0.012,0.980198
zenotravel.pddl.2p_4a_3d.0,pfile5,9,2,11,0.125,0.124,0.03,0.07,0,0.024,0.896552
zenotravel.pddl.2p_4a_3d.0,pfile6,9,1,18,0.03125,0.062,0,0.05,0,0.012,1
zenotravel.pddl.2p_4a_3d.0,pfile6,9,2,14,0.125,0.104,0,0.07,0.01,0.024,0.764706
zenotravel.pddl.2p_4a_3d.0,pfile7,9,1,18,0.03125,0.062,0.01,0.03,0.01,0.012,0.986486
zenotravel.pddl.2p_4a_3d.0,pfile7,9,2,11,0.125,0.104,0.01,0.05,0.02,0.024,0.56
zenotravel.pddl.2p_4a_3d.0,pfile8,9,1,15,0.03125,0.102,0.01,0.08,0,0.012,1
zenotravel.pddl.2p_4a_3d.0,pfile8,9,2,11,0.125,0.284,0.01,0.25,0,0.024,0.495238
zenotravel.pddl.2p_4a_3d.0,pfile9,9,1,31,0.03125,0.662,0.03,0.59,0.03,0.012,0.564103
zenotravel.pddl.2p_4a_3d.0,pfile9,9,2,20,0.125,1.614,0.22,1.32,0.05,0.024,0.288917
zenotravel.pddl.2p_4a_3d.0,pfile10,9,1,23,0.03125,0.112,0.02,0.08,0,0.012,1
zenotravel.pddl.2p_4a_4d.0,pfile1,10,1,1,1,0,0,0,0,0,1
zenotravel.pddl.2p_4a_4d.0,pfile2,10,1,3,0.375,0.012,0,0,0,0.012,1
zenotravel.pddl.2p_4a_4d.0,pfile3,10,1,5,0.375,0.012,0,0,0,0.012,1
zenotravel.pddl.2p_4a_4d.0,pfile4,10,1,5,0.25,0.012,0,0,0,0.012,1
zenotravel.pddl.2p_4a_4d.0,pfile5,10,1,8,0.25,0.012,0,0,0,0.012,1
zenotravel.pddl.2p_4a_4d.0,pfile6,10,1,9,0.28125,0.012,0,0,0,0.012,1
zenotravel.pddl.2p_4a_4d.0,pfile7,10,1,8,0.25,0.012,0,0,0,0.012,1
zenotravel.pddl.2p_4a_4d.0,pfile8,10,1,7,0.25,0.022,0,0,0.01,0.012,1
zenotravel.pddl.2p_4a_4d.0,pfile9,10,1,14,0.25,0.022,0,0.01,0,0.012,1
zenotravel.pddl.2p_4a_4d.0,pfile10,10,1,18,0.125,0.022,0.01,0,0,0.012,0.948718
zenotravel.pddl.2p_4a_5d.0,pfile1,11,1,1,0.5,0.022,0,0.01,0,0.012,1
zenotravel.pddl.2p_4a_5d.0,pfile2,11,1,4,0.09375,0.012,0,0,0,0.012,1
zenotravel.pddl.2p_4a_5d.0,pfile2,11,2,7,0.125,0.084,0.01,0.04,0.01,0.024,0.242063
zenotravel.pddl.2p_4a_5d.0,pfile3,11,1,5,0.25,0.012,0,0,0,0.012,1
zenotravel.pddl.2p_4a_5d.0,pfile4,11,1,7,0.0625,0.012,0,0,0,0.012,0.882353
zenotravel.pddl.2p_4a_5d.0,pfile5,11,1,11,0.0625,0.012,0,0,0,0.012,1
zenotravel.pddl.2p_4a_5d.0,pfile6,11,1,12,0.125,0.022,0,0.01,0,0.012,0.875
zenotravel.pddl.2p_4a_5d.0,pfile7,11,1,11,0.03125,0.022,0,0.01,0,0.012,0.958333
zenotravel.pddl.2p_4a_5d.0,pfile7,11,2,11,0.125,0.044,0,0.02,0,0.024,0.657143
zenotravel.pddl.2p_4a_5d.0,pfile8,11,1,12,0.03125,0.032,0,0.02,0,0.012,0.744186
zenotravel.pddl.2p_4a_5d.0,pfile8,11,2,12,0.09375,0.694,0.1,0.54,0.03,0.024,0.199105
zenotravel.pddl.2p_4a_5d.0,pfile9,11,1,18,0.0625,0.042,0.01,0.02,0,0.012,0.948718
zenotravel.pddl.2p_4a_5d.0,pfile10,11,1,21,0.0625,0.052,0,0.04,0,0.012,0.938776
zenotravel.pddl.2p_5a_0d.0,pfile1,7,1,1,1,0,0,0,0,0,1
zenotravel.pddl.2p_5a_0d.0,pfile2,7,1,8,0.125,0.012,0,0,0,0.012,1
zenotravel.pddl.2p_5a_0d.0,pfile3,7,1,5,0.125,0.012,0,0,0,0.012,1
zenotravel.pddl.2p_5a_0d.0,pfile4,7,1,6,0.0625,0.012,0,0,0,0.012,1
zenotravel.pddl.2p_5a_0d.0,pfile5,7,1,9,0.25,0.012,0,0,0,0.012,1
zenotravel.pddl.2p_5a_0d.0,pfile6,7,1,9,0.125,0.022,0,0.01,0,0.012,1
zenotravel.pddl.2p_5a_0d.0,pfile7,7,1,14,0.0625,0.012,0,0,0,0.012,1
zenotravel.pddl.2p_5a_0d.0,pfile7,7,2,11,0.25,0.034,0.01,0,0,0.024,0.657895
zenotravel.pddl.2p_5a_0d.0,pfile8,7,1,9,0.0625,0.012,0,0,0,0.012,1
zenotravel.pddl.2p_5a_0d.0,pfile9,7,1,17,0.0625,0.172,0.01,0.14,0.01,0.012,0.40367
zenotravel.pddl.2p_5a_0d.0,pfile10,7,1,19,0.125,0.022,0,0.01,0,0.012,1
zenotravel.pddl.2p_5a_1d.0,pfile1,8,1,1,0.25,0.012,0,0,0,0.012,1
zenotravel.pddl.2p_5a_1d.0,pfile2,8,1,46,0.03125,0.072,0,0.06,0,0.012,0.816092
zenotravel.pddl.2p_5a_1d.0,pfile2,8,2,9,0.125,0.114,0,0.09,0,0.024,0.504673
zenotravel.pddl.2p_5a_1d.0,pfile3,8,1,12,0.125,0.032,0,0.02,0,0.012,0.962963
zenotravel.pddl.2p_5a_1d.0,pfile3,8,2,6,0.5,0.404,0.09,0.27,0.02,0.024,0.190608
zenotravel.pddl.2p_5a_1d.0,pfile4,8,1,113,0.03125,1.492,0.16,1.28,0.04,0.012,0.671711
